total dirs files folder_names file_names fo_and_fi_names repo_name
4 0.25 0.75 "docs " ".gitattributes .gitignore README.md " ".gitattributes .gitignore README.md docs " openchain_docs
3 0.67 0.33 "linux-notifier ruby-notifier " "README.txt " "README.txt linux-notifier ruby-notifier " irccloud_irccloud-tools
13 0.69 0.31 "crypt css images js math rsa sftp ssh x509 " "2.0.html README.md index.html interop.html " "2.0.html README.md crypt css images index.html interop.html js math rsa sftp ssh x509 " phpseclib_docs
8 0.88 0.12 "Insomnihack14 berlinsidesx2 hackpra2013 hashdays2011 hashdays2012 hip2012 sstic2013 " "README.md " "Insomnihack14 README.md berlinsidesx2 hackpra2013 hashdays2011 hashdays2012 hip2012 sstic2013 " corkami_docs
2 1.00 0.00 "nbproject public_html " "" "nbproject public_html " Libraccess_docs
5 0.40 0.60 "docs runeaudio_theme " ".gitignore README.md mkdocs.yml " ".gitignore README.md docs mkdocs.yml runeaudio_theme " RuneAudio_Docs
69 0.00 1.00 "" "apis.md application-testing.md artisan.md authentication.md authorization.md billing.md blade.md broadcasting.md cache.md collections.md configuration.md container.md contracts.md contributing.md contributions.md controllers.md csrf.md database-testing.md database.md documentation.md elixir.md eloquent-collections.md eloquent-mutators.md eloquent-relationships.md eloquent-serialization.md eloquent.md encryption.md envoy.md errors.md events.md facades.md filesystem.md frontend.md hashing.md helpers.md homestead.md installation.md license.md lifecycle.md localization.md mail.md middleware.md migrations.md mocking.md notifications.md packages.md pagination.md passport.md passwords.md providers.md queries.md queues.md readme.md redirects.md redis.md releases.md requests.md responses.md routing.md scheduling.md scout.md seeding.md session.md structure.md testing.md upgrade.md valet.md validation.md views.md " "apis.md application-testing.md artisan.md authentication.md authorization.md billing.md blade.md broadcasting.md cache.md collections.md configuration.md container.md contracts.md contributing.md contributions.md controllers.md csrf.md database-testing.md database.md documentation.md elixir.md eloquent-collections.md eloquent-mutators.md eloquent-relationships.md eloquent-serialization.md eloquent.md encryption.md envoy.md errors.md events.md facades.md filesystem.md frontend.md hashing.md helpers.md homestead.md installation.md license.md lifecycle.md localization.md mail.md middleware.md migrations.md mocking.md notifications.md packages.md pagination.md passport.md passwords.md providers.md queries.md queues.md readme.md redirects.md redis.md releases.md requests.md responses.md routing.md scheduling.md scout.md seeding.md session.md structure.md testing.md upgrade.md valet.md validation.md views.md " laravel_docs
18 0.89 0.11 "adam ananas avocado class-notes classes cv fig gnocchi kmer-counting ms-thesis presentations pub_record read-error-correction rice snark thesis-proposal " ".gitignore README.md " ".gitignore README.md adam ananas avocado class-notes classes cv fig gnocchi kmer-counting ms-thesis presentations pub_record read-error-correction rice snark thesis-proposal " fnothaft_docs
27 0.07 0.93 "assets styles " ".gitignore README.md SUMMARY.md action.md archy_tutorial_img_results_1_.png book.json card.md cardattachments.md cardbodytext.md cardchart.md cardcounter.md cardfooter.md cardheader.md cardheader2.md cardimage.md cardtable.md components.md first-steps.md javascript.md media.md part_1_create_new_command.md request.md separator.md status.md test.md " ".gitignore README.md SUMMARY.md action.md archy_tutorial_img_results_1_.png assets book.json card.md cardattachments.md cardbodytext.md cardchart.md cardcounter.md cardfooter.md cardheader.md cardheader2.md cardimage.md cardtable.md components.md first-steps.md javascript.md media.md part_1_create_new_command.md request.md separator.md status.md styles test.md " archyhq_docs
19 0.32 0.68 "assets content pwa scripts translations views " ".editorconfig .eslintrc.json .firebaserc .gitignore .travis.yml CONTRIBUTING.md LICENSE README.md firebase.json gulpfile.js npm-shrinkwrap.json package.json podspec.yaml " ".editorconfig .eslintrc.json .firebaserc .gitignore .travis.yml CONTRIBUTING.md LICENSE README.md assets content firebase.json gulpfile.js npm-shrinkwrap.json package.json podspec.yaml pwa scripts translations views " ampproject_docs
5 0.20 0.80 "docs " ".gitignore README.md cheatsheet.yml class_reference.yml " ".gitignore README.md cheatsheet.yml class_reference.yml docs " bolt_docs
18 0.22 0.78 "bin images lib spec " ".gitignore .gitmodules .rubocop.yml .travis.yml CHANGELOG.md CONTRIBUTING.md Dangerfile Gemfile Gemfile.lock LICENSE README.md Rakefile SourceKitten jazzy.gemspec " ".gitignore .gitmodules .rubocop.yml .travis.yml CHANGELOG.md CONTRIBUTING.md Dangerfile Gemfile Gemfile.lock LICENSE README.md Rakefile SourceKitten bin images jazzy.gemspec lib spec " realm_jazzy
3 0.00 1.00 "" ".gitattributes .gitignore README.md " ".gitattributes .gitignore README.md " appleswift_docs
9 0.44 0.56 "_exts _static _templates docs " ".gitignore Makefile README.md conf.py index.rst " ".gitignore Makefile README.md _exts _static _templates conf.py docs index.rst " dsyph3r_symblog-docs
148 0.22 0.78 "bg-bg cs-cz de-de el-gr es-es fa-ir fi-fi fr-fr hd-hd hu-hu id-id it-it ja-jp ko-kr lt-lt ms-my nl-nl no-nb pl-pl pt-br pt-pt ro-ro ru-ru sk-sk sv-se ta_in tests tr-tr uk-ua vi-vn zh-cn zh-tw " ".gitattributes .gitignore .travis.yml CHICKEN.html.markdown CONTRIBUTING.markdown Gemfile ISSUE_TEMPLATE.md PULL_REQUEST_TEMPLATE.md README.markdown Rakefile amd.html.markdown angularjs.html.markdown asciidoc.html.markdown asymptotic-notation.html.markdown bash.html.markdown bf.html.markdown c++.html.markdown c.html.markdown chapel.html.markdown clojure-macros.html.markdown clojure.html.markdown cmake.html.markdown coffeescript.html.markdown coldfusion.html.markdown common-lisp.html.markdown compojure.html.markdown crystal.html.markdown csharp.html.markdown css.html.markdown d.html.markdown dart.html.markdown dynamic-programming.html.markdown edn.html.markdown elisp.html.markdown elixir.html.markdown elm.html.markdown erlang.html.markdown factor.html.markdown file.erb forth.html.markdown fortran95.html.markdown fsharp.html.markdown git.html.markdown go.html.markdown groovy.html.markdown hack.html.markdown haml.html.markdown haskell.html.markdown haxe.html.markdown html.html.markdown hy.html.markdown inform7.html.markdown java.html.markdown javascript.html.markdown jquery.html.markdown json.html.markdown julia.html.markdown kdb+.html.markdown kotlin.html.markdown latex.html.markdown less.html.markdown livescript.html.markdown logtalk.html.markdown lua.html.markdown make.html.markdown markdown.html.markdown matlab.html.markdown messagepack.html.markdown meteor.html.markdown neat.html.markdown nim.html.markdown nix.html.markdown objective-c.html.markdown ocaml.html.markdown paren.html.markdown pcre.html.markdown perl.html.markdown perl6.html.markdown pets.csv php-composer.html.markdown php.html.markdown pogo.html.markdown powershell.html.markdown purescript.html.markdown pyqt.html.markdown python.html.markdown python3.html.markdown pythonstatcomp.html.markdown qt.html.markdown r.html.markdown racket.html.markdown red.html.markdown rst.html.markdown ruby-ecosystem.html.markdown ruby.html.markdown rust-pt.html.markdown rust.html.markdown sass.html.markdown scala.html.markdown self.html.markdown smallbasic.html.markdown smalltalk.html.markdown solidity.html.markdown standard-ml.html.markdown swift.html.markdown tcl.html.markdown tmux.html.markdown toml.html.markdown typescript.html.markdown vim.html.markdown visualbasic.html.markdown whip.html.markdown wolfram.html.markdown xml.html.markdown yaml.html.markdown zfs.html.markdown " ".gitattributes .gitignore .travis.yml CHICKEN.html.markdown CONTRIBUTING.markdown Gemfile ISSUE_TEMPLATE.md PULL_REQUEST_TEMPLATE.md README.markdown Rakefile amd.html.markdown angularjs.html.markdown asciidoc.html.markdown asymptotic-notation.html.markdown bash.html.markdown bf.html.markdown bg-bg c++.html.markdown c.html.markdown chapel.html.markdown clojure-macros.html.markdown clojure.html.markdown cmake.html.markdown coffeescript.html.markdown coldfusion.html.markdown common-lisp.html.markdown compojure.html.markdown crystal.html.markdown cs-cz csharp.html.markdown css.html.markdown d.html.markdown dart.html.markdown de-de dynamic-programming.html.markdown edn.html.markdown el-gr elisp.html.markdown elixir.html.markdown elm.html.markdown erlang.html.markdown es-es fa-ir factor.html.markdown fi-fi file.erb forth.html.markdown fortran95.html.markdown fr-fr fsharp.html.markdown git.html.markdown go.html.markdown groovy.html.markdown hack.html.markdown haml.html.markdown haskell.html.markdown haxe.html.markdown hd-hd html.html.markdown hu-hu hy.html.markdown id-id inform7.html.markdown it-it ja-jp java.html.markdown javascript.html.markdown jquery.html.markdown json.html.markdown julia.html.markdown kdb+.html.markdown ko-kr kotlin.html.markdown latex.html.markdown less.html.markdown livescript.html.markdown logtalk.html.markdown lt-lt lua.html.markdown make.html.markdown markdown.html.markdown matlab.html.markdown messagepack.html.markdown meteor.html.markdown ms-my neat.html.markdown nim.html.markdown nix.html.markdown nl-nl no-nb objective-c.html.markdown ocaml.html.markdown paren.html.markdown pcre.html.markdown perl.html.markdown perl6.html.markdown pets.csv php-composer.html.markdown php.html.markdown pl-pl pogo.html.markdown powershell.html.markdown pt-br pt-pt purescript.html.markdown pyqt.html.markdown python.html.markdown python3.html.markdown pythonstatcomp.html.markdown qt.html.markdown r.html.markdown racket.html.markdown red.html.markdown ro-ro rst.html.markdown ru-ru ruby-ecosystem.html.markdown ruby.html.markdown rust-pt.html.markdown rust.html.markdown sass.html.markdown scala.html.markdown self.html.markdown sk-sk smallbasic.html.markdown smalltalk.html.markdown solidity.html.markdown standard-ml.html.markdown sv-se swift.html.markdown ta_in tcl.html.markdown tests tmux.html.markdown toml.html.markdown tr-tr typescript.html.markdown uk-ua vi-vn vim.html.markdown visualbasic.html.markdown whip.html.markdown wolfram.html.markdown xml.html.markdown yaml.html.markdown zfs.html.markdown zh-cn zh-tw " adambard_learnxinyminutes-docs
3 0.33 0.67 "example " ".gitignore README.md " ".gitignore README.md example " ottypes_docs
5 0.40 0.60 "exercises samples " "LICENSE README.md projects.md " "LICENSE README.md exercises projects.md samples " OpenAcademy-OpenStack_project-docs
4 0.00 1.00 "" "README.md guidelines.md members.csv resources.md " "README.md guidelines.md members.csv resources.md " hshackers_docs
11 0.00 1.00 "" "00.Welcome.md 01.REST-API.md 02.Authentication.md 03.Groups-resource.md 04.Rooms-resource.md 05.Messages-resource.md 06.User-resource.md 07.Faye-endpoint.md 08.Streaming-API.md 09.Third-party-API-wrappers.md README.md " "00.Welcome.md 01.REST-API.md 02.Authentication.md 03.Groups-resource.md 04.Rooms-resource.md 05.Messages-resource.md 06.User-resource.md 07.Faye-endpoint.md 08.Streaming-API.md 09.Third-party-API-wrappers.md README.md " gitterHQ_docs
18 0.61 0.39 "about assets browser-bugs components css customize dist examples getting-started javascript migration " "LICENSE README.md apple-touch-icon.png favicon.ico index.html robots.txt sitemap.xml " "LICENSE README.md about apple-touch-icon.png assets browser-bugs components css customize dist examples favicon.ico getting-started index.html javascript migration robots.txt sitemap.xml " AAlakkad_Bootstrap-3-Offline-Docs
86 0.80 0.20 "_assets _assetsApi _includes _layouts _plugins _scripts bin bindingnavigator buttons calendar cardview carousel chart chartview checkedlistbox clock codedui commandbar dataentry datafilter datalayout desktopalert diagram dock dropdown-listcontrol-and-checkeddropdownlist editors for-more-help forms-and-dialogs ganttview gauges gridview images installation-deployment-and-distribution layoutcontrol licensing listview map menus multicolumncombobox pageview panels-and-labels panorama pdfprocessing pdfviewer pivotgrid propertygrid rangeselector ribbonbar richtextbox richtexteditor rotator scheduler shortcuts spellchecker splitcontainer spreadprocessing spreadstreamprocessing telerik-analytics-integration telerik-cab-enabling-kit telerik-presentation-framework themes tools track-and-status-controls treeview virtualgrid winforms-converter wizard wordsprocessing ziplibrary " ".gitignore Gemfile Gemfile.lock LICENSE README.md _config.yml deploy.sh favicon.ico getting-started.md introduction.md redirect.config release-notes.md section-508-compliance.md urlrewriter.config visual-studio-templates.md web.config what-is-new.md " ".gitignore Gemfile Gemfile.lock LICENSE README.md _assets _assetsApi _config.yml _includes _layouts _plugins _scripts bin bindingnavigator buttons calendar cardview carousel chart chartview checkedlistbox clock codedui commandbar dataentry datafilter datalayout deploy.sh desktopalert diagram dock dropdown-listcontrol-and-checkeddropdownlist editors favicon.ico for-more-help forms-and-dialogs ganttview gauges getting-started.md gridview images installation-deployment-and-distribution introduction.md layoutcontrol licensing listview map menus multicolumncombobox pageview panels-and-labels panorama pdfprocessing pdfviewer pivotgrid propertygrid rangeselector redirect.config release-notes.md ribbonbar richtextbox richtexteditor rotator scheduler section-508-compliance.md shortcuts spellchecker splitcontainer spreadprocessing spreadstreamprocessing telerik-analytics-integration telerik-cab-enabling-kit telerik-presentation-framework themes tools track-and-status-controls treeview urlrewriter.config virtualgrid visual-studio-templates.md web.config what-is-new.md winforms-converter wizard wordsprocessing ziplibrary " telerik_winforms-docs
29 0.03 0.97 "_build " "AUTHORS Makefile README.md admin_extensions.rst command_extension_ideas.rst command_extensions.rst command_signals.rst conf.py create_app.rst dumpscript.rst export_emails.rst field_extensions.rst graph_models.rst index.rst installation_instructions.rst jobs_scheduling.rst model_extensions.rst namespace_proposal.rst print_settings.rst runprofileserver.rst runscript.rst runserver_plus.rst shell_plus.rst sqlcreate.rst sqldiff.rst sqldsn.rst sync_s3.rst validate_templates.rst " "AUTHORS Makefile README.md _build admin_extensions.rst command_extension_ideas.rst command_extensions.rst command_signals.rst conf.py create_app.rst dumpscript.rst export_emails.rst field_extensions.rst graph_models.rst index.rst installation_instructions.rst jobs_scheduling.rst model_extensions.rst namespace_proposal.rst print_settings.rst runprofileserver.rst runscript.rst runserver_plus.rst shell_plus.rst sqlcreate.rst sqldiff.rst sqldsn.rst sync_s3.rst validate_templates.rst " delongw_django-extension-docs-zh
16 0.00 1.00 "" ".gitignore README.md docker-0-7-0-major-features.md docker-15-tips.md docker-closes-15-m-dollars-series-b-foundings.md docker-http-proxy-with-golang-en.md docker-http-proxy-with-golang.md docker-segmentfault-qa-sub-site.md fiona.md fish-shell-docker-completion-mac-os.md how-to-deploy-your-own-private-docker-registry.md lance.md meaglith.md quickly-ssh-into-a-docker-container.md rocker.md the-docker-book-sample-download.md " ".gitignore README.md docker-0-7-0-major-features.md docker-15-tips.md docker-closes-15-m-dollars-series-b-foundings.md docker-http-proxy-with-golang-en.md docker-http-proxy-with-golang.md docker-segmentfault-qa-sub-site.md fiona.md fish-shell-docker-completion-mac-os.md how-to-deploy-your-own-private-docker-registry.md lance.md meaglith.md quickly-ssh-into-a-docker-container.md rocker.md the-docker-book-sample-download.md " liubin_docs
19 0.37 0.63 "app bin config db lib public spec " ".gitignore .gitmodules .ruby-version .travis.yml Gemfile Gemfile.lock Guardfile LICENSE.txt README.md Rakefile common-gems config.ru " ".gitignore .gitmodules .ruby-version .travis.yml Gemfile Gemfile.lock Guardfile LICENSE.txt README.md Rakefile app bin common-gems config.ru config db lib public spec " krautcomputing_rubydocs
16 0.06 0.94 "images " "Makefile README.md always.rst conf.py contact.rst data.rst demand.rst examples.rst explore.rst gps.rst index.rst project.rst suggest.rst sync.rst wearable.rst " "Makefile README.md always.rst conf.py contact.rst data.rst demand.rst examples.rst explore.rst gps.rst images index.rst project.rst suggest.rst sync.rst wearable.rst " LarkspurCA_androidweardocs
10 0.40 0.60 "css generator how-to policy " ".gitignore LICENSE README.md hello.php index.html nodemon.sh " ".gitignore LICENSE README.md css generator hello.php how-to index.html nodemon.sh policy " webspecs_docs
4 0.25 0.75 "examples " "LICENSE README.md spec-draft.md " "LICENSE README.md examples spec-draft.md " marbelous-lang_docs
10 0.20 0.80 "page-builder widgets-bundle " ".gitignore README.md building.md index.md page-builder.md siteorigin-premium.md testing.md widgets-bundle.md " ".gitignore README.md building.md index.md page-builder.md page-builder siteorigin-premium.md testing.md widgets-bundle.md widgets-bundle " siteorigin_docs
25 0.88 0.12 "bn_BD.UTF-8 da_DK.ISO8859-1 de_DE.ISO8859-1 el_GR.ISO8859-7 en_US.ISO8859-1 es_ES.ISO8859-1 fr_FR.ISO8859-1 hu_HU.ISO8859-2 it_IT.ISO8859-15 ja_JP.eucJP ko_KR.UTF-8 mn_MN.UTF-8 nl_NL.ISO8859-1 no_NO.ISO8859-1 pl_PL.ISO8859-2 pt_BR.ISO8859-1 ru_RU.KOI8-R share sr_YU.ISO8859-2 tr_TR.ISO8859-9 zh_CN.UTF-8 zh_TW.UTF-8 " ".arcconfig Makefile README " ".arcconfig Makefile README bn_BD.UTF-8 da_DK.ISO8859-1 de_DE.ISO8859-1 el_GR.ISO8859-7 en_US.ISO8859-1 es_ES.ISO8859-1 fr_FR.ISO8859-1 hu_HU.ISO8859-2 it_IT.ISO8859-15 ja_JP.eucJP ko_KR.UTF-8 mn_MN.UTF-8 nl_NL.ISO8859-1 no_NO.ISO8859-1 pl_PL.ISO8859-2 pt_BR.ISO8859-1 ru_RU.KOI8-R share sr_YU.ISO8859-2 tr_TR.ISO8859-9 zh_CN.UTF-8 zh_TW.UTF-8 " freebsd_freebsd-doc
9 0.33 0.67 "extensions resources skin " ".gitignore DEPLOYMENT_IMPROVEMENTS.md README.md VAGRANT.md composer.json main.php " ".gitignore DEPLOYMENT_IMPROVEMENTS.md README.md VAGRANT.md composer.json extensions main.php resources skin " webplatform_mediawiki
18 0.00 1.00 "" ".gitignore activate-deactivate.md api.md config.md controllers.md custom-post-types.md enqueue.md helper.md index.md inputs.md messages.md panels.md routes.md saving-data.md shortcodes.md sidebar.md views.md widgets.md " ".gitignore activate-deactivate.md api.md config.md controllers.md custom-post-types.md enqueue.md helper.md index.md inputs.md messages.md panels.md routes.md saving-data.md shortcodes.md sidebar.md views.md widgets.md " getherbert_docs
14 0.43 0.57 "_ext _img _themes cookbook manual reference " ".gitignore Makefile conf.py dump_intersphinx.py index.rst make.bat start-html.bat update-extensions.sh " ".gitignore Makefile _ext _img _themes conf.py cookbook dump_intersphinx.py index.rst make.bat manual reference start-html.bat update-extensions.sh " MetaModels_docs
9 0.56 0.44 "concepts controls intro libs res " ".gitignore CHANGES.md ISSUES.md README.md " ".gitignore CHANGES.md ISSUES.md README.md concepts controls intro libs res " unifiedremote_Docs
5 0.20 0.80 "docs " ".gitignore LICENSE README.md mkdocs.yml " ".gitignore LICENSE README.md docs mkdocs.yml " dev-sec_docs
2 0.50 0.50 "Documents " "README.md " "Documents README.md " liuchonghui_SinaGameDocuments
8 0.38 0.62 "contributing getting_started sandboxes " ".gitignore LICENSE.txt NOTICE.txt README.md docs.yaml " ".gitignore LICENSE.txt NOTICE.txt README.md contributing docs.yaml getting_started sandboxes " spoonapps_docs
13 0.23 0.77 "example gradle library " ".gitignore .travis.yml LICENSE README.md build.gradle gradle.properties gradlew gradlew.bat release-notes.md settings.gradle " ".gitignore .travis.yml LICENSE README.md build.gradle example gradle.properties gradle gradlew gradlew.bat library release-notes.md settings.gradle " TonicArtos_SuperSLiM
7 0.14 0.86 "docs " ".gitignore .hgignore .hgtags README.rst checkupdates requirements.txt " ".gitignore .hgignore .hgtags README.rst checkupdates docs requirements.txt " TurboGears_tg2docs
12 0.42 0.58 "_static android ios web windows " ".gitignore LICENSE Makefile README.md conf.py index.md index.rst " ".gitignore LICENSE Makefile README.md _static android conf.py index.md index.rst ios web windows " vinli_docs
19 0.11 0.89 "ref weekly keynotes " "236的kvm.md README.md ToMaTo安装.md libvirt on OS X.md open_vswitch安装.md openstack开发环境.md ospf_basics.md ovs吞吐量测试.md quagga_installation.md rabbitmq基础知识.md ryu_event_mechanism.md the_openflow_routing_project.md usage_of_`openflow_routing_framework`.md 改变interface_name.md 更改hostname.md 系统监控_collectd.md 重置ubuntu密码.md " "236的kvm.md README.md ToMaTo安装.md libvirt on OS X.md open_vswitch安装.md openstack开发环境.md ospf_basics.md ovs吞吐量测试.md quagga_installation.md rabbitmq基础知识.md ref ryu_event_mechanism.md the_openflow_routing_project.md usage_of_`openflow_routing_framework`.md weekly keynotes 改变interface_name.md 更改hostname.md 系统监控_collectd.md 重置ubuntu密码.md " cannium_docs
9 0.00 1.00 "" ".DS_Store README.md aws-ec2-cli.md basic_vi_editor output-wk6.sh startAWS.sh terminateAWS.sh w205_ucb_complete_AMI_setup.txt w205_ucb_complete_postgres_AMI_setup.txt " ".DS_Store README.md aws-ec2-cli.md basic_vi_editor output-wk6.sh startAWS.sh terminateAWS.sh w205_ucb_complete_AMI_setup.txt w205_ucb_complete_postgres_AMI_setup.txt " mjmiranda-dhi_docs
3 0.00 1.00 "" "DEVELOPERS.md FAQ.md README.md " "DEVELOPERS.md FAQ.md README.md " ownpush_docs
9 0.33 0.67 "commands control-panel spam-protection " "LICENSE app-beta.md discord.md faq.md setup.md what-is-nightbot.md " "LICENSE app-beta.md commands control-panel discord.md faq.md setup.md spam-protection what-is-nightbot.md " Nightbot_docs
19 0.16 0.84 "app config jsonschema " ".bowerrc .csslintrc .editorconfig .gitattributes .gitignore .jshintrc .ruby-version Capfile Gemfile Gemfile.lock Gruntfile.js README.md _config.build.yml _config.yml bower.json package.json " ".bowerrc .csslintrc .editorconfig .gitattributes .gitignore .jshintrc .ruby-version Capfile Gemfile Gemfile.lock Gruntfile.js README.md _config.build.yml _config.yml app bower.json config jsonschema package.json " jirafe_docs
12 0.50 0.50 "config images localhost pages plugins themes " ".dependencies .gitignore LICENSE README.md hebe.json user " ".dependencies .gitignore LICENSE README.md config hebe.json images localhost pages plugins themes user " DaoCloud_daocloud-docs
6 0.17 0.83 "assets " "README.md conceptual-specifications.md create-lesson.md technical-specifications.md yt-short-lessons.md " "README.md assets conceptual-specifications.md create-lesson.md technical-specifications.md yt-short-lessons.md " Hexlet_docs
5 0.40 0.60 "manual project " ".gitignore README.md build.sbt " ".gitignore README.md build.sbt manual project " PlayFrameworkTR_translation-project
22 0.41 0.59 "book bundles cmf components contributing cookbook images quick_tour reference " ".gitignore .gitmodules .travis.yml CONTRIBUTING.md Makefile README.markdown _exts conf.py glossary.rst index.rst install.sh redirection_map requirements.txt " ".gitignore .gitmodules .travis.yml CONTRIBUTING.md Makefile README.markdown _exts book bundles cmf components conf.py contributing cookbook glossary.rst images index.rst install.sh quick_tour redirection_map reference requirements.txt " symfony-fr_symfony-docs-fr
4 0.50 0.50 "configs style " "Readme.md gh-md-toc " "Readme.md configs gh-md-toc style " Khan_style-guides
12 0.17 0.83 "requirements source " ".ackrc .env .gitignore AUTHORS LICENSE Makefile README.rst deploy.sh dev-grunt.rst make.bat " ".ackrc .env .gitignore AUTHORS LICENSE Makefile README.rst deploy.sh dev-grunt.rst make.bat requirements source " pkimber_old-docs-migrated-to-gitlab
23 0.35 0.65 "app bootstrap config database public resources storage tests " ".editorconfig .env.example .gitattributes .gitignore LICENSE artisan composer.json composer.lock docs.yml gulpfile.js package.json phpspec.yml phpunit.xml readme.md server.php " ".editorconfig .env.example .gitattributes .gitignore LICENSE app artisan bootstrap composer.json composer.lock config database docs.yml gulpfile.js package.json phpspec.yml phpunit.xml public readme.md resources server.php storage tests " hazzardweb_docs
17 0.94 0.06 "Copy paste and Open Save As between FT MD and FTML Yosemite Javascript XQuery demo copy as Markdown filtering in the editor ftdoc url scheme and FTCopyAsURL ftdoc3 url scheme import and export formats links between plain text and Reminders perspectives.ftplugin relative dates and date adjustments.ftplugin reminder tools.ftplugin smalltime.ftplugin structure editing toggle hide done items.ftplugin tp3doc url scheme and TP3CopyAsURL utilities " "README.md " "Copy paste and Open Save As between FT MD and FTML README.md Yosemite Javascript XQuery demo copy as Markdown filtering in the editor ftdoc url scheme and FTCopyAsURL ftdoc3 url scheme import and export formats links between plain text and Reminders perspectives.ftplugin relative dates and date adjustments.ftplugin reminder tools.ftplugin smalltime.ftplugin structure editing toggle hide done items.ftplugin tp3doc url scheme and TP3CopyAsURL utilities " RobTrew_txtquery-tools
11 0.73 0.27 "advanced configure customize developer getting-started gh-pages-template support-troubleshooting tutorials " "README.md changelog.md resources.md " "README.md advanced changelog.md configure customize developer getting-started gh-pages-template resources.md support-troubleshooting tutorials " pagelines_Docs
6 0.17 0.83 "images " "api-docs-1.2.6.js api-docs-1.3.js api-loader.js index.html new_vjq.css " "api-docs-1.2.6.js api-docs-1.3.js api-loader.js images index.html new_vjq.css " jquery-archive_visual-jquery
18 0.28 0.72 "doc examples mibs src tests " ".gitignore .travis.yml AUTHORS COPYING ChangeLog INSTALL Makefile.am NEWS README.md autogen.sh build_setup.nsi.in configure.ac install-sh " ".gitignore .travis.yml AUTHORS COPYING ChangeLog INSTALL Makefile.am NEWS README.md autogen.sh build_setup.nsi.in configure.ac doc examples install-sh mibs src tests " rlaager_docsis
4 0.50 0.50 "api public-api " ".DS_Store apigen.neon " ".DS_Store api apigen.neon public-api " Minds_docs
9 1.00 0.00 "01_getting_started 02_routing_and_controllers 03_command_line 04_databases_sql 05_databases_nosql 06_security 07_packages 08_learn_more 09_official_packages " "" "01_getting_started 02_routing_and_controllers 03_command_line 04_databases_sql 05_databases_nosql 06_security 07_packages 08_learn_more 09_official_packages " mako-framework_docs
4 0.50 0.50 "de en " ".gitignore README.md " ".gitignore README.md de en " isotope_docs
1 0.00 1.00 "" "README.md " "README.md " driftyco_jetstrap-docs
4 0.50 0.50 "Criterii de jurizare Regulament " ".travis.yml README.md " ".travis.yml Criterii de jurizare README.md Regulament " infoeducatie_docs
22 0.36 0.64 "dist docs html images polyfills scripts spec styles " ".gitignore .travis.yml GruntFile.js LICENSE README.md bower.json docbase-config.js docbase.json index-unic.html index.html package.json sample-docbase-config.js sample-index.html search-index.json " ".gitignore .travis.yml GruntFile.js LICENSE README.md bower.json dist docbase-config.js docbase.json docs html images index-unic.html index.html package.json polyfills sample-docbase-config.js sample-index.html scripts search-index.json spec styles " appbaseio_Docbase
7 0.00 1.00 "" "BASE-invitacion-lug.odt BASE-patrocinio.odt LICENSE Prensa-flisol.odt README.md confirmacion-asistencia.odt programa-COMPLETO.odt " "BASE-invitacion-lug.odt BASE-patrocinio.odt LICENSE Prensa-flisol.odt README.md confirmacion-asistencia.odt programa-COMPLETO.odt " Flisol-VE_docs
3 0.00 1.00 "" "README.md observium-alert-checkers.md observium-syslog-alerting.md " "README.md observium-alert-checkers.md observium-syslog-alerting.md " mgmoerman_docs
8 0.38 0.62 "faq how-to-make practice " ".gitignore README.md manual-for-beginner.md manual-for-master.md practice.md " ".gitignore README.md faq how-to-make manual-for-beginner.md manual-for-master.md practice.md practice " bevis-ui_docs
16 0.50 0.50 ".github deps libs m4 plugins res scripts src " ".gitignore Doxyfile LICENSE Makefile.am Makefile.buildvars README.md autogen.sh configure.ac " ".github .gitignore Doxyfile LICENSE Makefile.am Makefile.buildvars README.md autogen.sh configure.ac deps libs m4 plugins res scripts src " RTXI_rtxi
12 0.08 0.92 "source " ".gitignore .travis.yml Gemfile Gemfile.lock LICENSE README.md Vagrantfile config.rb custom_lexers.rb deploy.sh font-selection.json " ".gitignore .travis.yml Gemfile Gemfile.lock LICENSE README.md Vagrantfile config.rb custom_lexers.rb deploy.sh font-selection.json source " Stamplay_docs
1 0.00 1.00 "" "README.md " "README.md " gitlabhq_gitlab-public-wiki
10 0.20 0.80 "tasks test " ".gitignore .jshintrc .npmignore .travis.yml Gruntfile.js LICENSE-MIT README.md package.json " ".gitignore .jshintrc .npmignore .travis.yml Gruntfile.js LICENSE-MIT README.md package.json tasks test " TypeStrong_grunt-typedoc
17 0.53 0.47 "app bin config db lib log public test vendor " ".gitignore .travis.yml Gemfile Gemfile.lock Procfile README.md Rakefile config.ru " ".gitignore .travis.yml Gemfile Gemfile.lock Procfile README.md Rakefile app bin config.ru config db lib log public test vendor " codetriage_docs_doctor
9 0.22 0.78 "docs web " ".gitignore .travis.yml README.md condarc github_deploy_key.enc requirements.rst test " ".gitignore .travis.yml README.md condarc docs github_deploy_key.enc requirements.rst test web " conda_conda-docs
15 0.67 0.33 "JSDK开发文档 _scripts 公测相关文档 功能扩展 应用引擎 开发指导 界面布局 第三方SDK 系统功能 网络通讯 " ".gitignore Constant.md ErrorCode.md LICENSE README.md " ".gitignore Constant.md ErrorCode.md JSDK开发文档 LICENSE README.md _scripts 公测相关文档 功能扩展 应用引擎 开发指导 界面布局 第三方SDK 系统功能 网络通讯 " AppCanOpenSource_appcan-docs-v2
