total dirs files folder_names file_names fo_and_fi_names repo_name
2 0.00 1.00 "" "README.md server.go " "README.md server.go " toffaletti_homework
2 1.00 0.00 "qt-label readsbml " "" "qt-label readsbml " guojh_homework
5 0.60 0.40 "python style webapp " ".gitignore boot-site " ".gitignore boot-site python style webapp " huangins_Homework
3 0.00 1.00 "" "README homework_1.php homework_2.php " "README homework_1.php homework_2.php " marina-stoyanova_Homework
1 1.00 0.00 "homework " "" "homework " nazarcybulskij_HomeWork
2 0.50 0.50 "PS1 " ".gitignore " ".gitignore PS1 " syoon46_Homework
12 0.92 0.08 "01 02 03 04 05 06 07 08 09 10 11 " "README.md " "01 02 03 04 05 06 07 08 09 10 11 README.md " 51reboot_actual-11-homework
1 0.00 1.00 "" "README.md " "README.md " IvannaLafinchuk_homework
5 0.60 0.40 "gem_example hw1 hw2 " ".travis.yml check.sh " ".travis.yml check.sh gem_example hw1 hw2 " zxftr45_kottans_2016_homeworks
2 0.00 1.00 "" "rotate.pde sketch.properties " "rotate.pde sketch.properties " dingtongwen_homework
2 0.50 0.50 "Game Design " "README.md " "Game Design README.md " guori12321_homework
5 0.00 1.00 "" ".travis.yml Makefile README.md filter.cxx noisy.txt " ".travis.yml Makefile README.md filter.cxx noisy.txt " TP1-HHU_hw4
25 0.04 0.96 "jquery " "README.md actionlogin.php addnote.php adduser.php connect.php connect2.php creatanote.js creatanote.php deletenote.php home1.php home2.php index.html index.js index.php logout.php receivetry.js saveuser.php shownote.php shownote1.php shownote2.php shownote3.php signin.php signup.php welcome.php " "README.md actionlogin.php addnote.php adduser.php connect.php connect2.php creatanote.js creatanote.php deletenote.php home1.php home2.php index.html index.js index.php jquery logout.php receivetry.js saveuser.php shownote.php shownote1.php shownote2.php shownote3.php signin.php signup.php welcome.php " KIHOSI_Homework
2 1.00 0.00 "Ex04 Homework02 " "" "Ex04 Homework02 " DeathDoctor_Homework
10 0.20 0.80 "measurement_code scripts " ".gitmodules README.md generate-keys.sh homework-devices.git homework-notify-server.git homework-notify.git nox.git openvswitch.git " ".gitmodules README.md generate-keys.sh homework-devices.git homework-notify-server.git homework-notify.git measurement_code nox.git openvswitch.git scripts " homework_homework
1 0.00 1.00 "" "README.md " "README.md " CodeAcademyTeam_Week03Day02
3 0.33 0.67 "images " "all.css homework2.html " "all.css homework2.html images " tiheng0928_homework
4 0.50 0.50 "nbproject src " "build.xml manifest.mf " "build.xml manifest.mf nbproject src " iclaboni_Homework
7 0.29 0.71 "homework images " "all.css index.html index.php temp_017.psd temp_017_preview.jpg " "all.css homework images index.html index.php temp_017.psd temp_017_preview.jpg " shuwei12_homework
21 0.90 0.10 "7-languages-in-7-weeks acm algorithm algs4 assembly compilers cpp database ethernet-csmacd haskell k&r leetcode node-dev-guide openGL os proglang programming-pearls sicp sql-antipatterns " ".gitignore README.mkd " ".gitignore 7-languages-in-7-weeks README.mkd acm algorithm algs4 assembly compilers cpp database ethernet-csmacd haskell k&r leetcode node-dev-guide openGL os proglang programming-pearls sicp sql-antipatterns " linkkingjay_homework
8 0.62 0.38 "AI ComputationalInvesting ML NLP Robotics " ".project .pydevproject README " ".project .pydevproject AI ComputationalInvesting ML NLP README Robotics " emilmont_Artificial-Intelligence-and-Machine-Learning
5 0.40 0.60 "2013 2014 " ".gitignore LICENSE README.md " ".gitignore 2013 2014 LICENSE README.md " district10_homework
5 0.60 0.40 "hw0 hw1 section1 " "LICENSE README.md " "LICENSE README.md hw0 hw1 section1 " mdgis_2015-cs171-homework
14 0.00 1.00 "" ".gitattributes .gitignore Broken.java GasMileage.java GeneratePassword.java HangHeight.java HangHeightEnhanced.java Hitting.java IdentifyWord.java LanguageParser.java MathMindTricks.java Password.java PlanetWeight.java PrintWelcome.java " ".gitattributes .gitignore Broken.java GasMileage.java GeneratePassword.java HangHeight.java HangHeightEnhanced.java Hitting.java IdentifyWord.java LanguageParser.java MathMindTricks.java Password.java PlanetWeight.java PrintWelcome.java " macaylaopenshaw_Homework
3 0.00 1.00 "" "README.md all_of_the_other_commands.sql create_url_shortener_database.sql " "README.md all_of_the_other_commands.sql create_url_shortener_database.sql " ems2141_introduction_to_sql_homework
6 0.00 1.00 "" "README.md d3.jsonp.js d3.v3.js index.html three-circles.js vis.js " "README.md d3.jsonp.js d3.v3.js index.html three-circles.js vis.js " pp2-ex_homework-3
4 0.25 0.75 "src " ".gitignore LICENSE README.md " ".gitignore LICENSE README.md src " Code-Connect_TUM_Homework
6 0.33 0.67 "WindowsFormsApplication6.sln.ide WindowsFormsApplication6 " ".gitignore LICENSE README.md WindowsFormsApplication6.sln " ".gitignore LICENSE README.md WindowsFormsApplication6.sln WindowsFormsApplication6.sln.ide WindowsFormsApplication6 " lymsyh_Homework
3 0.00 1.00 "" ".gitignore README.md requirements.txt " ".gitignore README.md requirements.txt " tiyd-python-2015-05_urly-bird
3 1.00 0.00 "week1 week2 week3 " "" "week1 week2 week3 " trunk-studio_hellojs-homework
2 0.50 0.50 ".ipynb_checkpoints " "Kronig-Penney.ipynb " ".ipynb_checkpoints Kronig-Penney.ipynb " eoinmurray_homework
16 0.50 0.50 "app bin config db lib public spec vendor " ".gitignore .rspec Gemfile Gemfile.lock Gemfile（old） README.rdoc Rakefile config.ru " ".gitignore .rspec Gemfile Gemfile.lock Gemfile（old） README.rdoc Rakefile app bin config.ru config db lib public spec vendor " amnesiaice_homework
3 0.67 0.33 "app skin " "README.md " "README.md app skin " tomshaw_homework
3 0.00 1.00 "" ".gitattributes .gitignore hello.c " ".gitattributes .gitignore hello.c " Minji_homework
12 0.42 0.58 "MIS Sql image 网页 课程设计报告 " "Axure.rp Business Process_1.bpm README.md UML.vsd 业务流程图.vsd 功能结构图.vsd 预约订单处理事件.bpm " "Axure.rp Business Process_1.bpm MIS README.md Sql UML.vsd image 业务流程图.vsd 功能结构图.vsd 网页 课程设计报告 预约订单处理事件.bpm " FirstXYZ_HomeWork
1 0.00 1.00 "" "READM.md " "READM.md " leesh77_homework
9 0.11 0.89 "views " ".test.rb.swp and_now_it_passes.txt error_message.txt giles_innocent.rb giles_test.rb latest_errors.txt sinatra_time.rb test.rb " ".test.rb.swp and_now_it_passes.txt error_message.txt giles_innocent.rb giles_test.rb latest_errors.txt sinatra_time.rb test.rb views " anteaya_homework
1 0.00 1.00 "" "README.md " "README.md " GangGreen_homework
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " kiei925-winter14_week4-homework
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public test vendor " boothappdev-s15_week_2_homework
1 0.00 1.00 "" "README.md " "README.md " yiju-chen_homework
2 0.00 1.00 "" ".gitattributes .gitignore " ".gitattributes .gitignore " povacado_homework
2 0.50 0.50 "homework1 " "README.md " "README.md homework1 " ppx17_saas-homework-unittests
3 0.00 1.00 "" "NAMES.txt README.md gkhn " "NAMES.txt README.md gkhn " hakandilek_cse100
2 0.00 1.00 "" "index.html main.css " "index.html main.css " eveperalta_homework
2 0.00 1.00 "" ".gitignore run_tests.py " ".gitignore run_tests.py " dkotegov_homework-4
9 0.00 1.00 "" ".gitignore LICENSE.txt Makefile README.md TODO.md example.pdf example.tex homework.cls template.tex " ".gitignore LICENSE.txt Makefile README.md TODO.md example.pdf example.tex homework.cls template.tex " artemmavrin_latex-homework
2 0.50 0.50 "chicago " "README.md " "README.md chicago " LYecheng_week4-homework
3 0.67 0.33 "lib spec " "README.md " "README.md lib spec " SELT_hw2fall16
6 0.67 0.33 "GPS INS Math_Modeling PAPERS " ".DS_Store README.md " ".DS_Store GPS INS Math_Modeling PAPERS README.md " rwatso12_Homework
4 0.50 0.50 "challenges tasks " "LICENSE README.md " "LICENSE README.md challenges tasks " fmi_go-homework
3 0.00 1.00 "" "README.md syllabus.html vertical_selection.html " "README.md syllabus.html vertical_selection.html " boothappdev-s15_week_1_homework
2 0.00 1.00 "" "README myrottenpotatoes " "README myrottenpotatoes " kchrismo_Homework
3 0.33 0.67 "assignments " ".gitignore README.md " ".gitignore README.md assignments " audaciousaretes_homework
17 0.82 0.18 "C# C#2 CMS CSS Exams HTML JavaScriptI JavaScriptII KPK KnowledgeSharing OOP OS Photoshop SliceAndDice " ".gitattributes .gitignore README.md " ".gitattributes .gitignore C# C#2 CMS CSS Exams HTML JavaScriptI JavaScriptII KPK KnowledgeSharing OOP OS Photoshop README.md SliceAndDice " Jarolim_HomeWork
1 0.00 1.00 "" "README.md " "README.md " candy88813_homework
12 0.83 0.17 "HWs02e01 HWs02e02 HWs02e03 HWs02e04 HWs02e05 HWs02e06 HWs02e07 HWs02e08 HWs02e09 HWs02e10 " "README SchemeInterpreter " "HWs02e01 HWs02e02 HWs02e03 HWs02e04 HWs02e05 HWs02e06 HWs02e07 HWs02e08 HWs02e09 HWs02e10 README SchemeInterpreter " dmitrydautov_HomeWork
6 0.33 0.67 "CS321 CS322 " ".gitignore README.md cfg-analyzer.html cfg-analyzer.js " ".gitignore CS321 CS322 README.md cfg-analyzer.html cfg-analyzer.js " ianaldrighetti_homework
10 0.30 0.70 "PersistXML.Tests PersistXML packages " ".gitignore Empty.xml Patients.cs Patients.xml Patients.xsd PersistXML.sln invalid.xml " ".gitignore Empty.xml Patients.cs Patients.xml Patients.xsd PersistXML.Tests PersistXML.sln PersistXML invalid.xml packages " maxoizs_Homework
18 0.61 0.39 "app config db doc features lib log public script spec vendor " ".gitignore .rspec Gemfile Gemfile.lock README.rst Rakefile config.ru " ".gitignore .rspec Gemfile Gemfile.lock README.rst Rakefile app config.ru config db doc features lib log public script spec vendor " rohan-mehta_cosc480-homework4
15 0.60 0.40 "app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile config.ru " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile app bin config.ru config db lib log public test vendor " joedejean_homework
16 0.88 0.12 ".idea 01 02 03 04 05 06 07 08 09 10 11 12 woniu " ".gitignore README.md " ".gitignore .idea 01 02 03 04 05 06 07 08 09 10 11 12 README.md woniu " 51reboot_actual_08_homework
2 1.00 0.00 "GameOfLife HelloWorld " "" "GameOfLife HelloWorld " 2manydogs_Homework
8 0.75 0.25 ".idea application css img js lib " ".htaccess index.php " ".htaccess .idea application css img index.php js lib " igooha_homework
1 0.00 1.00 "" "README.md " "README.md " BaiduClubTechTeam_homework
19 0.89 0.11 "Galiev Ivanov_Grigory Popkova Rytov Sanakov Zverevvv ershov filatov gerdtv kuznetsova lashova marchenko-homework neimushchev postnov puga4enko reshetnikov zaycev " ".gitignore README.md " ".gitignore Galiev Ivanov_Grigory Popkova README.md Rytov Sanakov Zverevvv ershov filatov gerdtv kuznetsova lashova marchenko-homework neimushchev postnov puga4enko reshetnikov zaycev " GDG-NN_study_jams_homework
2 0.50 0.50 "chapter1 " "README.md " "README.md chapter1 " canchew_homework
4 0.50 0.50 "HomeWorks Teams " ".gitignore README.md " ".gitignore HomeWorks README.md Teams " Gerya_TelerikAcademy
5 0.20 0.80 "resources " "README.md module-1-homework.markdown module-2-homework.markdown module-4-homework.markdown " "README.md module-1-homework.markdown module-2-homework.markdown module-4-homework.markdown resources " turingschool_homework
16 0.88 0.12 "hw_github_intro hw_set_1 hw_set_10 hw_set_11 hw_set_12 hw_set_13 hw_set_2 hw_set_3 hw_set_4 hw_set_5 hw_set_6 hw_set_7 hw_set_8 hw_set_9 " ".gitignore README.md " ".gitignore README.md hw_github_intro hw_set_1 hw_set_10 hw_set_11 hw_set_12 hw_set_13 hw_set_2 hw_set_3 hw_set_4 hw_set_5 hw_set_6 hw_set_7 hw_set_8 hw_set_9 " jstac_quantecon_nyu_2016_homework
16 0.88 0.12 "BusinessService DataService SpringTutorial Threading configuration-basic jw-1102-codegen mvc-ajax mvc-basic petcare petclinic-groovy petclinic spring-finance-manager spring-mvc-showcase-master task-basic " ".gitattributes .gitignore " ".gitattributes .gitignore BusinessService DataService SpringTutorial Threading configuration-basic jw-1102-codegen mvc-ajax mvc-basic petcare petclinic-groovy petclinic spring-finance-manager spring-mvc-showcase-master task-basic " officiallysingh_homework
16 0.62 0.38 ".idea app bin config db lib log public test vendor " ".gitignore Gemfile Gemfile.lock README.rdoc Rakefile config.ru " ".gitignore .idea Gemfile Gemfile.lock README.rdoc Rakefile app bin config.ru config db lib log public test vendor " yanyujason_Homework
32 0.03 0.97 "scala " "Endian_check.c Exploit.c Hash table.c Hash table.cpp O(n) vs O(nlog(n)) vs O(n^2).c README.md addOK.c bang.c bitAnd.c bitXor.c bst.C conditional.c fitsBits.c floatbits1.c floatbits2.c floatbits3.c getByte.c isPower2.c kniga.c kontrolnaya.c logicalShift.c ring.c sign.c spis.c test1-1.c test1-2.c test1-3.c test2-1.c test2-2.c test2-3.c thirdBits.c " "Endian_check.c Exploit.c Hash table.c Hash table.cpp O(n) vs O(nlog(n)) vs O(n^2).c README.md addOK.c bang.c bitAnd.c bitXor.c bst.C conditional.c fitsBits.c floatbits1.c floatbits2.c floatbits3.c getByte.c isPower2.c kniga.c kontrolnaya.c logicalShift.c ring.c scala sign.c spis.c test1-1.c test1-2.c test1-3.c test2-1.c test2-2.c test2-3.c thirdBits.c " PavelKev_Homework
17 0.65 0.35 ".bundle app bin config db lib log public test tmp vendor " "Gemfile Gemfile.lock README.md README.rdoc Rakefile config.ru " ".bundle Gemfile Gemfile.lock README.md README.rdoc Rakefile app bin config.ru config db lib log public test tmp vendor " chinhnc_homework
1 0.00 1.00 "" "README.md " "README.md " CinthiaUribe_essay
4 0.25 0.75 "Image " "README.md homework1.png index.html " "Image README.md homework1.png index.html " YuriyHimka_Homework
1 0.00 1.00 "" "README.md " "README.md " qualityengineering_HomeWork
5 0.60 0.40 "PrimeFactors SendingEmails TenClasses " ".gitignore README.md " ".gitignore PrimeFactors README.md SendingEmails TenClasses " ctrucza_homework
9 0.56 0.44 "第1组 缪志瑞 第2组 王磊涛 第3组 张旭 第4组 燕凡茹 第5组 王佳祥 " ".gitignore LICENSE README.md test.txt " ".gitignore LICENSE README.md test.txt 第1组 缪志瑞 第2组 王磊涛 第3组 张旭 第4组 燕凡茹 第5组 王佳祥 " zhufengnodejs_201603node_homework
11 0.45 0.55 ".settings bin gen res src " ".classpath .project AndroidManifest.xml README default.properties wordlist.txt " ".classpath .project .settings AndroidManifest.xml README bin default.properties gen res src wordlist.txt " jiaminhu_homework
5 0.40 0.60 "app vendor " ".project README.md index.html " ".project README.md app index.html vendor " thombrg_Homework
22 0.86 0.14 "alexander_matheson andersen_yu andrew_koutsoftas andrew_sass anna_tsoy bkahler brianna_fetterley brooklyn_earick carol_guest casey_aylward elyse_watts essie_hamadani game_center geoff_fleming jackie_tang kevin_quinn kisha_richardson mikhail_lapin nathan_suitter " ".gitignore README.md person_file.rb " ".gitignore README.md alexander_matheson andersen_yu andrew_koutsoftas andrew_sass anna_tsoy bkahler brianna_fetterley brooklyn_earick carol_guest casey_aylward elyse_watts essie_hamadani game_center geoff_fleming jackie_tang kevin_quinn kisha_richardson mikhail_lapin nathan_suitter person_file.rb " ga-students_bewd_sf_7_homework
24 0.92 0.08 "adrian-deutsch aili-zhang alex-swan anthony-gagliardi brayden-cross chris-purcell daniel-sztolcman gemma-stiles guy-chamberlain john-brilla kasturi-ghosh kylie-obrien-pratt miles-disch phillip-eltakchi robinson-lam tamara-littlewood vaibhav-namburi vivian-li vivienne-lovelock warmup-exercises will-tan zac-fraser " ".gitignore README.md " ".gitignore README.md adrian-deutsch aili-zhang alex-swan anthony-gagliardi brayden-cross chris-purcell daniel-sztolcman gemma-stiles guy-chamberlain john-brilla kasturi-ghosh kylie-obrien-pratt miles-disch phillip-eltakchi robinson-lam tamara-littlewood vaibhav-namburi vivian-li vivienne-lovelock warmup-exercises will-tan zac-fraser " ga-wolf_WDI10-Homework
3 0.67 0.33 "Code week0 " "README.md " "Code README.md week0 " mattdsmall_homework
8 0.38 0.62 "grails-app web-app wrapper " ".gitignore README.md application.properties grailsw grailsw.bat " ".gitignore README.md application.properties grails-app grailsw grailsw.bat web-app wrapper " Eugenijus_homework
55 0.04 0.96 "temp webprogramming " ".gitignore README analyser.rb array_test.rb coloroutput.rb convert.rb convert_challenge.rb create_random_files.rb create_test_files.rb date_problem.rb dir_listing.rb dir_manip.rb dog.rb dragon.rb dtrconverter.rb explorenum.rb format_fixnum.rb gameboard.rb granny.rb hello.rb how_old.rb indiffhash.rb inserted_word.rb lastmodified.rb leap_year.rb lesson7exercise1.rb lesson7exercise1a.rb listing.rb loadsave.rb math_variation.rb mp3_info.rb multiplication_table.rb palindrome_finder.rb parse_a_string.rb parse_a_string_challenge.rb person.rb progress_bar.rb prompt.rb prompt_test_input.txt quizcalc.rb randomize_string.rb rectangle.rb repeat.rb repl.rb reset_files.rb shapes.rb show_dir_changes.rb test.txt test_sqr.txt testgameboard.rb text.txt timesdo.rb wrap.rb " ".gitignore README analyser.rb array_test.rb coloroutput.rb convert.rb convert_challenge.rb create_random_files.rb create_test_files.rb date_problem.rb dir_listing.rb dir_manip.rb dog.rb dragon.rb dtrconverter.rb explorenum.rb format_fixnum.rb gameboard.rb granny.rb hello.rb how_old.rb indiffhash.rb inserted_word.rb lastmodified.rb leap_year.rb lesson7exercise1.rb lesson7exercise1a.rb listing.rb loadsave.rb math_variation.rb mp3_info.rb multiplication_table.rb palindrome_finder.rb parse_a_string.rb parse_a_string_challenge.rb person.rb progress_bar.rb prompt.rb prompt_test_input.txt quizcalc.rb randomize_string.rb rectangle.rb repeat.rb repl.rb reset_files.rb shapes.rb show_dir_changes.rb temp test.txt test_sqr.txt testgameboard.rb text.txt timesdo.rb webprogramming wrap.rb " davidvgus_homework
0 0.00 0.00 "" "" "" aybukedalgic_homework
18 0.44 0.56 "decorator etcd netlink neutron-scripts pyroute2 python zeromq zookeeper " ".gitignore LICENSE README.md generate-alembic-id.py test-git.py test-mysql-cluster.py test-novaclient.py test-sql-2.py test-sql-3.py test-sql.py " ".gitignore LICENSE README.md decorator etcd generate-alembic-id.py netlink neutron-scripts pyroute2 python test-git.py test-mysql-cluster.py test-novaclient.py test-sql-2.py test-sql-3.py test-sql.py zeromq zookeeper " li-ma_homework
8 0.88 0.12 "1APD 1EGC 2APD 2EGC 3APD 3EGC LFA " "README " "1APD 1EGC 2APD 2EGC 3APD 3EGC LFA README " nroxana_homework
6 0.67 0.33 "COS210 IST239 IST253 stuff " ".gitignore README " ".gitignore COS210 IST239 IST253 README stuff " DavidYKay_homework
8 0.00 1.00 "" "Hail.java KnightRider.java MergeSort MyLinkedList.java MyStack.java README.md Recursion.java Sortsx.java " "Hail.java KnightRider.java MergeSort MyLinkedList.java MyStack.java README.md Recursion.java Sortsx.java " Ruzeb_HOMEWORK
1 1.00 0.00 "Unit 4 " "" "Unit 4 " bezawita15atbss_Homework
3 0.00 1.00 "" ".gitignore README.md assignment1.cpp " ".gitignore README.md assignment1.cpp " egish_homework
12 0.00 1.00 "" "README.md audit_server_hx.sql audit_system.py audit_system_old.py demo.log interactive.pyc menu.py readme.txt shenjitest.py test.py virtual_login.py virtual_ssh.py " "README.md audit_server_hx.sql audit_system.py audit_system_old.py demo.log interactive.pyc menu.py readme.txt shenjitest.py test.py virtual_login.py virtual_ssh.py " hanxinhisen_homework
2 0.50 0.50 "dice " "README.md " "README.md dice " w14mpcs52553_week3-homework
4 0.50 0.50 "S13Day1 S13Day2 " ".gitattributes .gitignore " ".gitattributes .gitignore S13Day1 S13Day2 " aiwennba_HomeWork
11 0.82 0.18 "ArgumentParser BookSorter ConcurrentWordMatcher HTMLCleaner JSONTreeWriter LinkParser ReadWriteLock WordIndex WordParser " ".gitignore README.md " ".gitignore ArgumentParser BookSorter ConcurrentWordMatcher HTMLCleaner JSONTreeWriter LinkParser README.md ReadWriteLock WordIndex WordParser " usf-cs212-2015_homework
7 0.00 1.00 "" "AssignVariables.java GetAverage.java GhettoNumeralSystem.java PrintACharacterTriangle.java PrintCharacters.java README.md SumNumbersFrom1ToN.java " "AssignVariables.java GetAverage.java GhettoNumeralSystem.java PrintACharacterTriangle.java PrintCharacters.java README.md SumNumbersFrom1ToN.java " iwanwa_homework
9 0.00 1.00 "" "LICENSE README.md task1.rb task2.rb task3.rb test.rb test1.rb test2.rb test3.rb " "LICENSE README.md task1.rb task2.rb task3.rb test.rb test1.rb test2.rb test3.rb " ruby-course-may-2014_homework0
1 0.00 1.00 "" "README.md " "README.md " Kiakaha_Homework
2 0.50 0.50 "images " "README.md " "README.md images " stat157_homework-01
9 0.56 0.44 ".idea Lib bin db src " "2-1.iml README.md derby.log setting.txt " ".idea 2-1.iml Lib README.md bin db derby.log setting.txt src " filyuzashagova_homework
10 0.30 0.70 "gradle libs src " ".gitignore README.md build.gradle gradle.properties gradlew gradlew.bat lombok.config " ".gitignore README.md build.gradle gradle.properties gradle gradlew gradlew.bat libs lombok.config src " inkspotch_homework
3 1.00 0.00 "part_5 part_6 part_7 " "" "part_5 part_6 part_7 " kiei925_week_1_homework
2 1.00 0.00 "String_Rewriting_ Unit 4 " "" "String_Rewriting_ Unit 4 " simransatbss_Homework
3 0.67 0.33 "Progect_ Project_ " "Svetlin_Vladov_12a_26.zip " "Progect_ Project_ Svetlin_Vladov_12a_26.zip " SvetlinVladov_Homework
126 0.67 0.33 ".idea HZZ caoliqing liuzhenzhao luolingen nichurui title untitled web电信14陆仪文 于奥迪 付佳韵 付思雨 何鑫宇 余国卿 侍言 信安16王为红 刘敏 刘泽宇 刘苏明 包宜祥 卞瑞 叶桁恺 吕知恒自实1501 吕鹏泽 吴兵丽 吴昊南 周国全 周宇轩 周易 姚楠 孔纬旭 孙月昊 孙磊 孙紫檀 岳畅 庄儒洪 张哲 张哲2 张正斌 张泽瀚 张超 徐一凡 徐晨 操佳林 支泽亚 易伟轩 光电1611 曹笑宇 李 钢 李宏仓 李蒙昭 李锋 杨蓬博 杨金昊 林国锭 林思源 梁志博 梁港林 洪鑫 潘淑慧 潘翔 王伟煌（登陆页面） 王修远 王昕禹 王爽 电信16- 张崇昊 石智存 秦宏伟 秦梦 程凌枫-大一-光电 章明琦 罗正川 罗淋根 胡帆 胡瑶 范健艺 董瑾 蔡奇 袁鹏轩 许文豪 谢朝阳（他帐号出问题了） 赵若岩作业 赵英涵 邓永煜 钟旭东 陈思宇 " ".gitignore 01.html 1.jpg 2.docx 20161121201335.png Happy.html LICENSE README.md Web与我.docx aad46a325978581d4b219da37c817199.jpg background.jpg cannot.png cannot2.png feeling.html index.html jiguang-014.jpg login-background.png login1.html loginstyle1.css wang xinyi.html 作业.html 修改.png 修改2.png 关于搜索新建.png 刘晓 刘晓.7z 刘泓圻task1.rar 孟涛2.css 对前端制作的感想（孟涛）.docx 张泽瀚第一次作业感想.docx 成品.png 李钢 登录.html 登录界面.html 胡嘉海.rar 董瑾.rar 软工1501李锋 郭肖峰.zip 高伟涵.css 高伟涵关于此次前端制作的第一次感想.docx 高伟涵登录界面 " ".gitignore .idea 01.html 1.jpg 2.docx 20161121201335.png HZZ Happy.html LICENSE README.md Web与我.docx aad46a325978581d4b219da37c817199.jpg background.jpg cannot.png cannot2.png caoliqing feeling.html index.html jiguang-014.jpg liuzhenzhao login-background.png login1.html loginstyle1.css luolingen nichurui title untitled wang xinyi.html web电信14陆仪文 于奥迪 付佳韵 付思雨 何鑫宇 余国卿 作业.html 侍言 信安16王为红 修改.png 修改2.png 关于搜索新建.png 刘敏 刘晓 刘晓.7z 刘泓圻task1.rar 刘泽宇 刘苏明 包宜祥 卞瑞 叶桁恺 吕知恒自实1501 吕鹏泽 吴兵丽 吴昊南 周国全 周宇轩 周易 姚楠 孔纬旭 孙月昊 孙磊 孙紫檀 孟涛2.css 对前端制作的感想（孟涛）.docx 岳畅 庄儒洪 张哲 张哲2 张正斌 张泽瀚 张泽瀚第一次作业感想.docx 张超 徐一凡 徐晨 成品.png 操佳林 支泽亚 易伟轩 光电1611 曹笑宇 李 钢 李宏仓 李蒙昭 李钢 李锋 杨蓬博 杨金昊 林国锭 林思源 梁志博 梁港林 洪鑫 潘淑慧 潘翔 王伟煌（登陆页面） 王修远 王昕禹 王爽 电信16- 张崇昊 登录.html 登录界面.html 石智存 秦宏伟 秦梦 程凌枫-大一-光电 章明琦 罗正川 罗淋根 胡嘉海.rar 胡帆 胡瑶 范健艺 董瑾.rar 董瑾 蔡奇 袁鹏轩 许文豪 谢朝阳（他帐号出问题了） 赵若岩作业 赵英涵 软工1501李锋 邓永煜 郭肖峰.zip 钟旭东 陈思宇 高伟涵.css 高伟涵关于此次前端制作的第一次感想.docx 高伟涵登录界面 " Chunliuliu_homework
5 0.40 0.60 "css js " ".gitignore README.md index.html " ".gitignore README.md css index.html js " FEWD87_homework-05-weatherapp
2 0.00 1.00 "" ".gitignore README.md " ".gitignore README.md " IFMO-MobDev-2013_homework3
16 0.44 0.56 ".metadata .settings bin gen libs res src " ".classpath .project AndroidManifest.xml Hw.Documentation.pdf README.md ic_launcher-web.png lint.xml proguard-project.txt project.properties " ".classpath .metadata .project .settings AndroidManifest.xml Hw.Documentation.pdf README.md bin gen ic_launcher-web.png libs lint.xml proguard-project.txt project.properties res src " zaidamezc_Homework
8 0.50 0.50 "4 fourthSemester testSecondTry thirdSemester " ".gitignore 1.hs 2.hs 5.hs " ".gitignore 1.hs 2.hs 4 5.hs fourthSemester testSecondTry thirdSemester " GArGuTZ_Homework
4 0.75 0.25 "hw hw2 hw3 " "README.md " "README.md hw hw2 hw3 " SinoReimu_homework
2 0.00 1.00 "" "index.html style.css " "index.html style.css " mlriley_homework
1 0.00 1.00 "" "README.md " "README.md " hustmrpigeon_homework
6 0.50 0.50 "css images js " ".gitignore README.md index.html " ".gitignore README.md css images index.html js " FEWD87_homework-04-citipix
16 0.56 0.44 "app bin config db lib log public spec vendor " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile config.ru " ".gitignore .rspec Gemfile Gemfile.lock README.md Rakefile app bin config.ru config db lib log public spec vendor " boothappdev_homework_fortune_teller
9 1.00 0.00 "lab0_Samuele_Perizzolo lab1_Samuele_Perizzolo lab2_Samuele_Perizzolo lab3_Samuele_Perizzolo lab4_Samuele_Perizzolo lab5_Samuele_Perizzolo lab6-exam-trial_Samuele_Perizzolo lab9_Samuele_Perizzolo lab_07_Samuele_Perizzolo " "" "lab0_Samuele_Perizzolo lab1_Samuele_Perizzolo lab2_Samuele_Perizzolo lab3_Samuele_Perizzolo lab4_Samuele_Perizzolo lab5_Samuele_Perizzolo lab6-exam-trial_Samuele_Perizzolo lab9_Samuele_Perizzolo lab_07_Samuele_Perizzolo " S4mu3l3P_homework
4 0.00 1.00 "" ".gitignore LICENSE README.md README.org " ".gitignore LICENSE README.md README.org " CSCI391_homework3
7 0.43 0.57 "課題20140430 課題20140507 課題20140516 " "samp.txt 課題20140430.zip 課題20140507.zip 課題20140516.zip " "samp.txt 課題20140430.zip 課題20140430 課題20140507.zip 課題20140507 課題20140516.zip 課題20140516 " masatoshim_homework
5 0.00 1.00 "" "employee.h homework0.c homework1.c homework2.c homework3.c " "employee.h homework0.c homework1.c homework2.c homework3.c " bdb2129_homework
2 1.00 0.00 "RubyStart Site " "" "RubyStart Site " MyrosiaPabyrivska_homework
