total dirs files folder_names file_names fo_and_fi_names repo_name
22 0.50 0.50 "config diagrams en es fr ja pt scripts themes tr zh " ".dockerignore .exrc .gitignore .travis.yml Dockerfile Makefile README.md deploy.Dockerfile jenkins.groovy nginx.conf requirements.txt " ".dockerignore .exrc .gitignore .travis.yml Dockerfile Makefile README.md config deploy.Dockerfile diagrams en es fr ja jenkins.groovy nginx.conf pt requirements.txt scripts themes tr zh " cakephp_docs
62 0.15 0.85 "bugs cjdns config css faq install js meshlocals notes " ".dockerignore .gitignore .jshintignore .travis.yml CjdnsModules.odg CjdnsModules.png HACKING.md README.md README_DE.md README_GR.md README_HR.md README_RU.md README_SV.md Seccomp.md SmartOS.md TrafficAnalisys.md Whitepaper.md achievements.md admin-api.md autostart-at-login.md benchmark.txt cjdns-modules.odg cjdns-modules.png configure.md contributing.md coverage.md ctrls.md debugging_memory_leaks.md djc-layer-model.md fuzzing.md index.md intro.md nat-gateway.md network-services.md non-root-user.md non-root-user_ru.md open-indiana.md package.json project-goals-ru.md project-goals.md projectGoals.md projectGoals_ru.md proxying.md quickstart.md security-specifications.md security_specification.md shorewall_and_vpn_gateway_howto.md switchfun.txt tips-and-tricks-ru.md tips-and-tricks.md tipsAndTricks.md traffic-analysis.md tunnel.md " ".dockerignore .gitignore .jshintignore .travis.yml CjdnsModules.odg CjdnsModules.png HACKING.md README.md README_DE.md README_GR.md README_HR.md README_RU.md README_SV.md Seccomp.md SmartOS.md TrafficAnalisys.md Whitepaper.md achievements.md admin-api.md autostart-at-login.md benchmark.txt bugs cjdns-modules.odg cjdns-modules.png cjdns config configure.md contributing.md coverage.md css ctrls.md debugging_memory_leaks.md djc-layer-model.md faq fuzzing.md index.md install intro.md js meshlocals nat-gateway.md network-services.md non-root-user.md non-root-user_ru.md notes open-indiana.md package.json project-goals-ru.md project-goals.md projectGoals.md projectGoals_ru.md proxying.md quickstart.md security-specifications.md security_specification.md shorewall_and_vpn_gateway_howto.md switchfun.txt tips-and-tricks-ru.md tips-and-tricks.md tipsAndTricks.md traffic-analysis.md tunnel.md " hyperboria_docs
5 0.20 0.80 "docs " ".gitignore LICENSE README.md mkdocs.yml " ".gitignore LICENSE README.md docs mkdocs.yml " DataTorrent_docs
20 0.25 0.75 "content layouts lib specs static " ".gitignore .travis.yml AUTHORS.md CONTRIBUTING.md Dockerfile Gemfile Gemfile.lock Guardfile LICENSE Makefile NOTICE README.md Rules nanoc.yaml prometheus_rsa.enc " ".gitignore .travis.yml AUTHORS.md CONTRIBUTING.md Dockerfile Gemfile Gemfile.lock Guardfile LICENSE Makefile NOTICE README.md Rules content layouts lib nanoc.yaml prometheus_rsa.enc specs static " prometheus_docs
15 0.47 0.53 ".templates .tx bin config draft locale source " ".gitignore .mci.yml CONTRIBUTING.rst Makefile README.rst conf-sitemap.xml conf.py requirements.txt " ".gitignore .mci.yml .templates .tx CONTRIBUTING.rst Makefile README.rst bin conf-sitemap.xml conf.py config draft locale requirements.txt source " mongodb_docs
23 0.70 0.30 "analyses aws commands data deep-learning images kaggle mapreduce matplotlib misc numpy pandas python-data scikit-learn scipy spark " ".DS_Store .gitattributes .gitignore LICENSE README.md __init__.py requirements.txt " ".DS_Store .gitattributes .gitignore LICENSE README.md __init__.py analyses aws commands data deep-learning images kaggle mapreduce matplotlib misc numpy pandas python-data requirements.txt scikit-learn scipy spark " donnemartin_data-science-ipython-notebooks
5 0.80 0.20 ".github bedrock sage trellis " "README.md " ".github README.md bedrock sage trellis " roots_docs
6 0.33 0.67 "sources theme " ".gitignore Makefile README.md requirements.txt " ".gitignore Makefile README.md requirements.txt sources theme " davehorton_docs
15 0.40 0.60 "bin content lib public test views " ".gitignore .travis.yml CODE_OF_CONDUCT.md CONTRIBUTING.md README.md configuration.tmpl index.js package.json sections.json " ".gitignore .travis.yml CODE_OF_CONDUCT.md CONTRIBUTING.md README.md bin configuration.tmpl content index.js lib package.json public sections.json test views " npm_docs
7 0.71 0.29 "I-Introduction II-Concepts IV-Usage V-Tutorials VI-Help " ".gitignore SUMMARY.md " ".gitignore I-Introduction II-Concepts IV-Usage SUMMARY.md V-Tutorials VI-Help " rocketeers_docs
10 0.40 0.60 "bin frameworks lib vendor " ".gitignore .gitmodules Gemfile LICENSE README.md sc_docs.gemspec " ".gitignore .gitmodules Gemfile LICENSE README.md bin frameworks lib sc_docs.gemspec vendor " sproutcore_docs
19 0.26 0.74 "bin default_theme docs lib test " ".editorconfig .eslintignore .eslintrc .gitattributes .gitignore .npmignore CHANGELOG.md CODE_OF_CONDUCT.md CONTRIBUTING.md LICENSE README.md circle.yml index.js package.json " ".editorconfig .eslintignore .eslintrc .gitattributes .gitignore .npmignore CHANGELOG.md CODE_OF_CONDUCT.md CONTRIBUTING.md LICENSE README.md bin circle.yml default_theme docs index.js lib package.json test " documentationjs_documentation
24 0.42 0.58 "assets bin doc highlights html lib t template util xt " ".gitignore .travis.yml Build.pm CONTRIBUTING.md CREDITS LICENSE META.info Makefile README.md STYLEGUIDE.md app-start app.pl htmlify.p6 type-graph.txt " ".gitignore .travis.yml Build.pm CONTRIBUTING.md CREDITS LICENSE META.info Makefile README.md STYLEGUIDE.md app-start app.pl assets bin doc highlights html htmlify.p6 lib t template type-graph.txt util xt " perl6_doc
18 0.28 0.72 "firmware scripts src templates test " ".eslintrc .gitignore .gitmodules .nvmrc .spelling .travis.yml LICENSE.txt README.md TODO api-node device_features.json package.json redirects.json " ".eslintrc .gitignore .gitmodules .nvmrc .spelling .travis.yml LICENSE.txt README.md TODO api-node device_features.json firmware package.json redirects.json scripts src templates test " spark_docs
18 0.56 0.44 "_static _themes advanced dev draft events intro rest specs users " ".gitignore Makefile README.rst conf.py deploy.sh index.rst issues.png make.bat " ".gitignore Makefile README.rst _static _themes advanced conf.py deploy.sh dev draft events index.rst intro issues.png make.bat rest specs users " syncthing_docs
8 0.50 0.50 "advanced get_started news tutorials " ".gitignore LICENSE.asciidoc README.asciidoc index.asciidoc " ".gitignore LICENSE.asciidoc README.asciidoc advanced get_started index.asciidoc news tutorials " forge_docs
4 0.25 0.75 "docs " ".gitattributes .gitignore README.md " ".gitattributes .gitignore README.md docs " openchain_docs
4 0.25 0.75 "docs " ".gitignore docs.md readme.md " ".gitignore docs.md docs readme.md " urbit_docs
16 0.56 0.44 "build developer dijit dojo dojox loader quickstart releasenotes util " ".gitattributes DojoToolboxBuilder_djConfig.jpg dojodocninja.png index.rst key-links.rst logodojocdocssmall.png thank-you.rst " ".gitattributes DojoToolboxBuilder_djConfig.jpg build developer dijit dojo dojodocninja.png dojox index.rst key-links.rst loader logodojocdocssmall.png quickstart releasenotes thank-you.rst util " dojo_docs
11 0.45 0.55 "api cookbook extending-contao4 manual playground " ".gitignore .travis.yml CONTRIBUTING.md LICENSE.md Makefile README.md " ".gitignore .travis.yml CONTRIBUTING.md LICENSE.md Makefile README.md api cookbook extending-contao4 manual playground " contao_docs
5 0.60 0.40 "cs en images " "LANGS.adoc book.json " "LANGS.adoc book.json cs en images " red_docs
14 0.29 0.71 "docs fastlane scripts theme " ".gitignore Dangerfile Gemfile Gemfile.lock ISSUE_TEMPLATE.md README.md circle.yml mkdocs.yml requirements-to-freeze.txt requirements.txt " ".gitignore Dangerfile Gemfile Gemfile.lock ISSUE_TEMPLATE.md README.md circle.yml docs fastlane mkdocs.yml requirements-to-freeze.txt requirements.txt scripts theme " fastlane_docs
5 0.20 0.80 "ContributorGuide " ".gitignore .openpublishing.build.ps1 .openpublishing.publish.config.json license.md " ".gitignore .openpublishing.build.ps1 .openpublishing.publish.config.json ContributorGuide license.md " Microsoft_Docs
40 0.75 0.25 "content docs-api docs-articles docs-badge-wip docs-banner docs-bread-crumb docs-build docs-cards docs-footer docs-gh-button docs-header docs-highlight docs-learnblocks docs-metrics docs-nav docs-page-not-found docs-quicklinks docs-quickstart-links docs-sidebar docs-start docs-toc-menu legacy-docs legacy-urls react-icon wercker-animations wercker-colors wercker-flex wercker-fonts wercker-logo wercker-typography " ".gitignore .npmignore LICENSE README.md bin.js gulpfile.js index.css index.js package.json wercker.yml " ".gitignore .npmignore LICENSE README.md bin.js content docs-api docs-articles docs-badge-wip docs-banner docs-bread-crumb docs-build docs-cards docs-footer docs-gh-button docs-header docs-highlight docs-learnblocks docs-metrics docs-nav docs-page-not-found docs-quicklinks docs-quickstart-links docs-sidebar docs-start docs-toc-menu gulpfile.js index.css index.js legacy-docs legacy-urls package.json react-icon wercker-animations wercker-colors wercker-flex wercker-fonts wercker-logo wercker-typography wercker.yml " wercker_docs
20 0.45 0.55 "bin docs lib middleware node_modules public routes views-staticGen views " ".gitignore .gitmodules README.md app.js dpd-styles hook.js package.json redirects.json start.js start.sh staticGen.js " ".gitignore .gitmodules README.md app.js bin docs dpd-styles hook.js lib middleware node_modules package.json public redirects.json routes start.js start.sh staticGen.js views-staticGen views " deployd_docs
10 0.20 0.80 "page-builder widgets-bundle " ".gitignore README.md building.md index.md page-builder.md siteorigin-premium.md testing.md widgets-bundle.md " ".gitignore README.md building.md index.md page-builder.md page-builder siteorigin-premium.md testing.md widgets-bundle.md widgets-bundle " siteorigin_docs
14 0.57 0.43 ".github .repos .run .template html lib resources web " ".gitignore README.asciidoc appspec.yml build_docs.pl conf.yaml update_versions.pl " ".github .gitignore .repos .run .template README.asciidoc appspec.yml build_docs.pl conf.yaml html lib resources update_versions.pl web " elastic_docs
24 0.04 0.96 "styles " "README.md SUMMARY.md book.json chapter1.md cli_tools.md code_editor.md cold_wallet_storage_device.md dapps_deployment.md ethkey.md getting_started.md interactive_console.md javascript_console.md mining.md mix.md mix_bc.png poa.md project_editor.md scenarios_editor.md state_mix.png state_viewer.md transaction_debugger.md transaction_explorer.md whisper.md " "README.md SUMMARY.md book.json chapter1.md cli_tools.md code_editor.md cold_wallet_storage_device.md dapps_deployment.md ethkey.md getting_started.md interactive_console.md javascript_console.md mining.md mix.md mix_bc.png poa.md project_editor.md scenarios_editor.md state_mix.png state_viewer.md styles transaction_debugger.md transaction_explorer.md whisper.md " ethereum_guide
8 0.75 0.25 "developer getting-started maintain troubleshooting tutorials user-interface " ".gitignore README.md " ".gitignore README.md developer getting-started maintain troubleshooting tutorials user-interface " pagekit_docs
5 0.40 0.60 "docs runeaudio_theme " ".gitignore README.md mkdocs.yml " ".gitignore README.md docs mkdocs.yml runeaudio_theme " RuneAudio_Docs
11 0.00 1.00 "" "README.md documentation.md generators.md installation.md menus.md modules.md presenters.md shortcode.md themes.md trusty.md widget.md " "README.md documentation.md generators.md installation.md menus.md modules.md presenters.md shortcode.md themes.md trusty.md widget.md " pingpong-labs_docs
4 0.50 0.50 "images markdown " "LICENSE README.md " "LICENSE README.md images markdown " ChrisWren_docs
13 0.69 0.31 "crypt css images js math rsa sftp ssh x509 " "2.0.html README.md index.html interop.html " "2.0.html README.md crypt css images index.html interop.html js math rsa sftp ssh x509 " phpseclib_docs
16 0.25 0.75 "_themes cookbooks images user_guide " ".gitignore .travis.yml borg.json community.rst conf.py cookbooks.rst guides.rst index.rst quick_start.rst requirements.txt useful_resources.rst user_guide.rst " ".gitignore .travis.yml _themes borg.json community.rst conf.py cookbooks.rst cookbooks guides.rst images index.rst quick_start.rst requirements.txt useful_resources.rst user_guide.rst user_guide " Behat_docs
9 0.44 0.56 "dev-guide etc op-guide scripts " ".gitignore LICENSE README.md TiDB_FAQ.md trouble-shooting.md " ".gitignore LICENSE README.md TiDB_FAQ.md dev-guide etc op-guide scripts trouble-shooting.md " pingcap_docs
11 0.27 0.73 "models scraper static " ".gitignore LICENSE Procfile README.md app.js config.js package.json web.js " ".gitignore LICENSE Procfile README.md app.js config.js models package.json scraper static web.js " rgarcia_dochub
6 0.00 1.00 "" "annotations.md bus.md docs.md html.md iron-queue.md ssh.md " "annotations.md bus.md docs.md html.md iron-queue.md ssh.md " LaravelCollective_docs
2 0.50 0.50 "docs " "README.md " "README.md docs " delongw_beautifulsoup
11 0.00 1.00 "" "00.Welcome.md 01.REST-API.md 02.Authentication.md 03.Groups-resource.md 04.Rooms-resource.md 05.Messages-resource.md 06.User-resource.md 07.Faye-endpoint.md 08.Streaming-API.md 09.Third-party-API-wrappers.md README.md " "00.Welcome.md 01.REST-API.md 02.Authentication.md 03.Groups-resource.md 04.Rooms-resource.md 05.Messages-resource.md 06.User-resource.md 07.Faye-endpoint.md 08.Streaming-API.md 09.Third-party-API-wrappers.md README.md " gitterHQ_docs
23 0.22 0.78 "bin config gulp plugins source " ".bowerrc .gitignore .travis.yml Capfile Gemfile Gemfile.lock README.markdown Rakefile Vagrantfile _config.sample.yml apiexamples.rb bower.json gulpfile.js license linklint-2.3.5 linklint_command package.json set_prod_config.rb " ".bowerrc .gitignore .travis.yml Capfile Gemfile Gemfile.lock README.markdown Rakefile Vagrantfile _config.sample.yml apiexamples.rb bin bower.json config gulp gulpfile.js license linklint-2.3.5 linklint_command package.json plugins set_prod_config.rb source " sendgrid_docs
133 0.02 0.98 "images reference " "LICENSE NOTICE README.md about.html.md.erb addons-common.html.md.erb agent-cpi-interactions.html.md.erb aws-cpi.html.md.erb aws-iam-instance-profiles.html.md.erb aws-iam-users.html.md.erb aws-instance-storage.html.md.erb azs.html.md.erb azure-cpi.html.md.erb azure-resources.html.md.erb basic-workflow.html.md.erb bootstrap.html.md.erb bosh-cli.html.md.erb bosh-components.html.md.erb bosh-lite.html.md.erb build-cpi.html.md.erb build-stemcell.html.md.erb cck.html.md.erb cli-v2.html.md.erb cloud-config.html.md.erb compiled-releases.html.md.erb cpi-api-v1.html.md.erb create-micro-manifest.html.md.erb create-release.html.md.erb deploy-microbosh-to-aws.html.md.erb deploy-microbosh-to-openstack.html.md.erb deploy-microbosh-to-vsphere.html.md.erb deploy-microbosh.html.md.erb deploy-with-bosh.html.md.erb deploy_microbosh_to_vcloud.html.md.erb deploying-step-by-step.html.md.erb deploying.html.md.erb deployment-basics.html.md.erb deployment-manifest.html.md.erb deployment.html.md.erb design.html.md.erb director-access-events.html.md.erb director-api-v1.html.md.erb director-backup.html.md.erb director-certs.html.md.erb director-configure-blobstore.html.md.erb director-configure-db.html.md.erb director-tasks.html.md.erb director-users-uaa-perms.html.md.erb director-users-uaa.html.md.erb director-users.html.md.erb disaster-recovery.html.md.erb drain.html.md.erb events.html.md.erb flush-arp.html.md.erb google-cpi.html.md.erb hm-config.html.md.erb index.html.md.erb init-aws.html.md.erb init-azure.html.md.erb init-openstack.html.md.erb init-softlayer.html.md.erb init-vcloud.html.md.erb init-vsphere.html.md.erb init.html.md.erb install-bosh-init.html.md.erb instance-metadata.html.md.erb job-lifecycle.html.md.erb job-logs.html.md.erb jobs.html.md.erb links-manual.html.md.erb links-properties.html.md.erb links.html.md.erb managing-releases.html.md.erb managing-stemcells.html.md.erb manifest-v2.html.md.erb migrate-to-bosh-init.html.md.erb migrated-from.html.md.erb monitoring.html.md.erb networks.html.md.erb openstack-cpi.html.md.erb openstack-human-readable-vm-names.html.md.erb openstack-keystonev2.html.md.erb openstack-light-stemcells.html.md.erb openstack-microbosh.yml openstack-multiple-networks.html.md.erb openstack-nova-networking.html.md.erb openstack-registry.html.md.erb openstack-self-signed-endpoints.html.md.erb packages.html.md.erb persistent-disk-fs.html.md.erb persistent-disks.html.md.erb post-deploy.html.md.erb post-start.html.md.erb pre-start.html.md.erb problems.html.md.erb rackhd-cpi.html.md.erb recent.html.md.erb release.html.md.erb remove-dev-tools.html.md.erb resurrector.html.md.erb runtime-config.html.md.erb s3-release-blobstore.html.md.erb sample-manifest.html.md.erb scheduled-procs.html.md.erb setup-aws.html.md.erb setup-openstack.html.md.erb setup-vsphere.html.md.erb snapshots.html.md.erb softlayer-cpi.html.md.erb stemcell.html.md.erb sysadmin-commands.html.md.erb terminology.html.md.erb tips.html.md.erb trusted-certs.html.md.erb understanding-bosh.html.md.erb uploading-releases.html.md.erb uploading-stemcells.html.md.erb using-bosh-init.html.md.erb vcloud-cpi.html.md.erb virtualbox-cpi.html.md.erb vm-anti-affinity.html.md.erb vm-config.html.md.erb vm-monit.html.md.erb vm-struct.html.md.erb vsphere-cpi.html.md.erb vsphere-esxi-host-failure.html.md.erb vsphere-ha.html.md.erb vsphere-migrate-datastores.html.md.erb vsphere-network-partition.html.md.erb vsphere-vmotion-support.html.md.erb warden-cpi.html.md.erb workflow.html.md.erb " "LICENSE NOTICE README.md about.html.md.erb addons-common.html.md.erb agent-cpi-interactions.html.md.erb aws-cpi.html.md.erb aws-iam-instance-profiles.html.md.erb aws-iam-users.html.md.erb aws-instance-storage.html.md.erb azs.html.md.erb azure-cpi.html.md.erb azure-resources.html.md.erb basic-workflow.html.md.erb bootstrap.html.md.erb bosh-cli.html.md.erb bosh-components.html.md.erb bosh-lite.html.md.erb build-cpi.html.md.erb build-stemcell.html.md.erb cck.html.md.erb cli-v2.html.md.erb cloud-config.html.md.erb compiled-releases.html.md.erb cpi-api-v1.html.md.erb create-micro-manifest.html.md.erb create-release.html.md.erb deploy-microbosh-to-aws.html.md.erb deploy-microbosh-to-openstack.html.md.erb deploy-microbosh-to-vsphere.html.md.erb deploy-microbosh.html.md.erb deploy-with-bosh.html.md.erb deploy_microbosh_to_vcloud.html.md.erb deploying-step-by-step.html.md.erb deploying.html.md.erb deployment-basics.html.md.erb deployment-manifest.html.md.erb deployment.html.md.erb design.html.md.erb director-access-events.html.md.erb director-api-v1.html.md.erb director-backup.html.md.erb director-certs.html.md.erb director-configure-blobstore.html.md.erb director-configure-db.html.md.erb director-tasks.html.md.erb director-users-uaa-perms.html.md.erb director-users-uaa.html.md.erb director-users.html.md.erb disaster-recovery.html.md.erb drain.html.md.erb events.html.md.erb flush-arp.html.md.erb google-cpi.html.md.erb hm-config.html.md.erb images index.html.md.erb init-aws.html.md.erb init-azure.html.md.erb init-openstack.html.md.erb init-softlayer.html.md.erb init-vcloud.html.md.erb init-vsphere.html.md.erb init.html.md.erb install-bosh-init.html.md.erb instance-metadata.html.md.erb job-lifecycle.html.md.erb job-logs.html.md.erb jobs.html.md.erb links-manual.html.md.erb links-properties.html.md.erb links.html.md.erb managing-releases.html.md.erb managing-stemcells.html.md.erb manifest-v2.html.md.erb migrate-to-bosh-init.html.md.erb migrated-from.html.md.erb monitoring.html.md.erb networks.html.md.erb openstack-cpi.html.md.erb openstack-human-readable-vm-names.html.md.erb openstack-keystonev2.html.md.erb openstack-light-stemcells.html.md.erb openstack-microbosh.yml openstack-multiple-networks.html.md.erb openstack-nova-networking.html.md.erb openstack-registry.html.md.erb openstack-self-signed-endpoints.html.md.erb packages.html.md.erb persistent-disk-fs.html.md.erb persistent-disks.html.md.erb post-deploy.html.md.erb post-start.html.md.erb pre-start.html.md.erb problems.html.md.erb rackhd-cpi.html.md.erb recent.html.md.erb reference release.html.md.erb remove-dev-tools.html.md.erb resurrector.html.md.erb runtime-config.html.md.erb s3-release-blobstore.html.md.erb sample-manifest.html.md.erb scheduled-procs.html.md.erb setup-aws.html.md.erb setup-openstack.html.md.erb setup-vsphere.html.md.erb snapshots.html.md.erb softlayer-cpi.html.md.erb stemcell.html.md.erb sysadmin-commands.html.md.erb terminology.html.md.erb tips.html.md.erb trusted-certs.html.md.erb understanding-bosh.html.md.erb uploading-releases.html.md.erb uploading-stemcells.html.md.erb using-bosh-init.html.md.erb vcloud-cpi.html.md.erb virtualbox-cpi.html.md.erb vm-anti-affinity.html.md.erb vm-config.html.md.erb vm-monit.html.md.erb vm-struct.html.md.erb vsphere-cpi.html.md.erb vsphere-esxi-host-failure.html.md.erb vsphere-ha.html.md.erb vsphere-migrate-datastores.html.md.erb vsphere-network-partition.html.md.erb vsphere-vmotion-support.html.md.erb warden-cpi.html.md.erb workflow.html.md.erb " cloudfoundry_docs-bosh
15 0.40 0.60 "build content data layouts static styles " ".editorconfig .gitignore CONTRIBUTING.md ISSUE_TEMPLATE.md LICENSE README.md config.toml gulpfile.js package.json " ".editorconfig .gitignore CONTRIBUTING.md ISSUE_TEMPLATE.md LICENSE README.md build config.toml content data gulpfile.js layouts package.json static styles " influxdata_docs
3 0.00 1.00 "" "ImageDownloader.java README.md README.md~ " "ImageDownloader.java README.md README.md~ " paceuniversity_courses
17 0.41 0.59 "config pages server shared static templates tools " ".bowerrc .editorconfig .gitignore Dockerfile Procfile README.md TODO bower.json index.js package.json " ".bowerrc .editorconfig .gitignore Dockerfile Procfile README.md TODO bower.json config index.js package.json pages server shared static templates tools " resin-io_docs
37 0.19 0.81 "_app _includes _layouts _site assets css img " ".gitignore .rvmrc Gemfile Gemfile.lock README.md _config.yml android-api.md android.md arduino.md cloudcode.md dotnet-api.md dotnet.md embedded_c-api.md embedded_c.md index.md ios-api.md ios.md js-api.md js.md macos.md osx-api.md osx.md package.json parse-server.md php-api.md php.md rest.md unity-api.md unity.md webpack.config.js " ".gitignore .rvmrc Gemfile Gemfile.lock README.md _app _config.yml _includes _layouts _site android-api.md android.md arduino.md assets cloudcode.md css dotnet-api.md dotnet.md embedded_c-api.md embedded_c.md img index.md ios-api.md ios.md js-api.md js.md macos.md osx-api.md osx.md package.json parse-server.md php-api.md php.md rest.md unity-api.md unity.md webpack.config.js " ParsePlatform_docs
41 0.54 0.46 "APM AQM ATS MXSDK _assets _data _gulp _includes _layouts _plugins apidocs bestpractices community howto50 howto6 json mendixcloud refguide5 refguide6 search support tips " ".gitignore .travis.yml 404.md CONTRIBUTING.md Gemfile Gulpfile.js LICENSE README.md Rakefile Staticfile _config.yml index.html manifest_accp.yml manifest_prod.yml nginx.conf package.json robots.txt run.bat sitemap.xml " ".gitignore .travis.yml 404.md APM AQM ATS CONTRIBUTING.md Gemfile Gulpfile.js LICENSE MXSDK README.md Rakefile Staticfile _assets _config.yml _data _gulp _includes _layouts _plugins apidocs bestpractices community howto50 howto6 index.html json manifest_accp.yml manifest_prod.yml mendixcloud nginx.conf package.json refguide5 refguide6 robots.txt run.bat search sitemap.xml support tips " mendix_docs
55 0.51 0.49 ".github _data _includes _layouts apidocs compose cs-engine css datacenter docker-cloud docker-for-mac docker-for-windows docker-hub docker-id docker-store engine favicons fonts images js kitematic machine notary opensource registry swarm tests toolbox " ".NOT_EDITED_HERE.yaml .dockerignore .eslintignore .gitignore .gitmodules .ruby-version 404.md Dockerfile Gemfile Jenkinsfile LICENSE MIGRATION.md README.md _config.yml allpagelinks.md docker-compose.yml docsarchive.md googlecbe7fee896be512c.html index.md metadata.txt release-notes.md robots.txt search.md sitemap.xml sorry.md test.md thank-you-subscribing-docker-weekly.md " ".NOT_EDITED_HERE.yaml .dockerignore .eslintignore .github .gitignore .gitmodules .ruby-version 404.md Dockerfile Gemfile Jenkinsfile LICENSE MIGRATION.md README.md _config.yml _data _includes _layouts allpagelinks.md apidocs compose cs-engine css datacenter docker-cloud docker-compose.yml docker-for-mac docker-for-windows docker-hub docker-id docker-store docsarchive.md engine favicons fonts googlecbe7fee896be512c.html images index.md js kitematic machine metadata.txt notary opensource registry release-notes.md robots.txt search.md sitemap.xml sorry.md swarm test.md tests thank-you-subscribing-docker-weekly.md toolbox " docker_docker
14 0.43 0.57 "_themes tools trezor-apps trezor-faq trezor-tech trezor-user " ".gitignore Dockerfile LICENSE Makefile README.rst build.sh icon_font_awesome.py index.html " ".gitignore Dockerfile LICENSE Makefile README.rst _themes build.sh icon_font_awesome.py index.html tools trezor-apps trezor-faq trezor-tech trezor-user " satoshilabs_docs
27 0.74 0.26 "_includes _layouts commerce-connect community documentation download files how-to-help images learn pipelines-and-events resources-overview search-results search site-assets sitecore-basics sitecore-mvc sitecore-speak unofficial xDB " ".gitignore README.md _config.yml favicon.ico google5bfe650617552bca.html humans.txt index.html " ".gitignore README.md _config.yml _includes _layouts commerce-connect community documentation download favicon.ico files google5bfe650617552bca.html how-to-help humans.txt images index.html learn pipelines-and-events resources-overview search-results search site-assets sitecore-basics sitecore-mvc sitecore-speak unofficial xDB " Sitecore-Community_docs
10 0.60 0.40 ".nuget Articles Documentation Raven.Documentation.Parser Raven.Documentation.Web packages " ".gitignore Raven.Documentation.sln cleanup.cmd cleanup.ps1 " ".gitignore .nuget Articles Documentation Raven.Documentation.Parser Raven.Documentation.Web Raven.Documentation.sln cleanup.cmd cleanup.ps1 packages " ravendb_docs
18 0.78 0.22 ".settings api-theme en es fa fr id ja pl pt ru scripts uk zh " ".gitignore CONTRIBUTING.md README.md cli.php " ".gitignore .settings CONTRIBUTING.md README.md api-theme cli.php en es fa fr id ja pl pt ru scripts uk zh " phalcon_docs
8 0.50 0.50 "en es ja styles " ".gitignore LANGS.md README.md book.json " ".gitignore LANGS.md README.md book.json en es ja styles " voltrb_docs
